repo,pr_number,title,status,created_at,closed_at,merged_at,analysis_time_hours,files_changed,lines_added,lines_removed,body_length,participants_count,comments_count,reviews_count
sdmg15/Best-websites-a-programmer-should-visit,2031,Fix README anchor links with emoji characters,CLOSED,2025-03-16T08:14:37Z,2025-09-28T11:23:31Z,,4707.1483,1,68,62,959,3,0,1
sdmg15/Best-websites-a-programmer-should-visit,1983,Website to increase typing speed,MERGED,2024-10-16T15:26:48Z,2024-10-19T12:05:11Z,2024-10-19T12:05:11Z,68.6397,1,2,0,634,3,1,1
